time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.4,20.3,20.3,22.3,6.5,411909,5,1,1,bbr1
0.005,6904,4,0,22.8,27.4,20.3,27.4,6.1,151621,7,1,1,bbr1
0.029,9752,6,2880,23.2,25.5,20.3,27.4,5.2,151621,11,1,1,bbr1
0.038,11176,7,2880,23.5,25.7,20.3,27.4,4.5,151621,12,1,1,bbr1
0.048,12600,8,2880,23.7,25.6,20.3,27.4,3.9,151621,13,1,1,bbr1
0.006,14759,10,0,23.6,20.2,20.2,27.4,3.0,303340,16,1,1,bbr1
0.028,14783,10,7200,23.9,26.2,20.2,27.4,2.9,304573,23,1,1,bbr1
0.033,14783,10,5760,23.4,20.2,20.2,27.4,3.1,304573,24,1,1,bbr1
0.043,14783,10,5760,23.0,20.2,20.2,27.4,3.2,304573,26,1,1,bbr1
0.050,17631,12,5760,22.7,20.1,20.1,27.4,3.1,600531,28,1,1,bbr1
0.060,20479,14,8640,22.4,20.2,20.1,27.4,2.9,600531,32,1,1,bbr1
0.069,20735,14,11520,22.1,20.2,20.1,27.4,2.7,600531,37,1,1,bbr1
0.074,23098,16,11520,21.9,20.2,20.1,27.4,2.5,717853,39,1,1,bbr1
0.077,24731,17,11520,21.6,20.2,20.1,27.4,2.3,798912,41,1,1,bbr1
0.082,27579,19,12960,21.5,20.3,20.1,27.4,2.1,967130,44,1,1,bbr1
0.087,28920,20,14400,21.3,20.1,20.1,27.4,1.9,1008362,47,1,1,bbr1
0.089,30344,21,15840,21.2,20.2,20.1,27.4,1.7,1199716,49,1,1,bbr1
0.094,32769,22,18720,21.0,20.1,20.1,27.4,1.5,1199716,53,1,1,bbr1
0.098,34012,23,20160,20.9,20.2,20.1,27.4,1.3,1261516,56,1,1,bbr1
0.101,35091,24,21600,20.8,20.2,20.1,27.4,1.2,1315182,59,1,1,bbr1
0.104,37378,25,23040,20.8,20.2,20.1,27.4,1.1,1428879,62,1,1,bbr1
0.107,39851,27,24480,20.7,20.1,20.1,27.4,1.0,1551855,65,1,1,bbr1
0.110,42610,29,25920,20.6,20.2,20.1,27.4,0.8,1689003,68,1,1,bbr1
0.113,42701,29,28800,20.7,21.3,20.1,27.4,0.8,1693557,72,1,1,bbr1
0.117,43851,30,31680,20.9,22.4,20.1,27.4,1.0,1750721,76,1,1,bbr1
0.120,43851,30,34560,21.2,23.2,20.1,27.4,1.3,1750721,80,1,1,bbr1
0.123,44312,30,37440,21.6,24.4,20.1,27.4,1.8,1773649,84,1,1,bbr1
0.128,44432,30,41760,22.1,25.6,20.1,27.4,2.3,1779605,89,1,1,bbr1
0.130,44432,30,41760,22.7,26.7,20.1,27.4,2.9,1779605,91,1,1,bbr1
0.133,44432,30,41760,23.3,28.0,20.1,28.0,3.5,1779605,93,1,1,bbr1
0.137,44432,30,41760,24.1,29.6,20.1,29.6,4.2,1779605,95,1,1,bbr1
0.140,44432,30,41760,24.9,30.8,20.1,30.8,4.8,1779605,97,1,1,bbr1
0.144,44432,30,41760,25.9,32.5,20.1,32.5,5.5,1779605,99,1,1,bbr1
0.147,44432,30,41760,26.9,34.1,20.1,34.1,6.2,1779605,101,1,1,bbr1
0.150,44432,30,41760,28.0,35.9,20.1,35.9,6.9,1779605,103,1,1,bbr1
0.154,44432,30,41760,29.3,37.9,20.1,37.9,7.6,1779605,105,1,1,bbr1
0.157,44432,30,41760,30.5,39.3,20.1,39.3,8.2,1779605,107,1,1,bbr1
0.161,44432,30,41760,31.6,39.4,20.1,39.4,8.4,1779605,109,1,1,bbr1
0.163,44432,30,43200,32.6,39.4,20.1,39.4,8.2,1779605,113,3,1,bbr1
0.165,44432,30,43200,33.5,39.5,20.1,39.5,7.9,1779605,115,4,1,bbr1
0.167,44432,30,43200,34.2,39.6,20.1,39.6,7.4,1779605,117,5,1,bbr1
0.181,33608,23,33175,36.5,38.8,20.1,39.6,4.3,1779605,122,8,1,bbr1
0.183,36456,25,31735,36.8,38.9,20.1,39.6,3.8,1779605,123,8,1,bbr1
