time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.007,15360,10,0,25.4,27.7,25.1,27.7,6.0,755221,4,1,1,prague,3,0,0.000
0.005,15360,10,0,26.0,27.9,25.1,27.9,4.3,738745,6,1,1,prague,6,0,0.000
0.005,15360,10,0,25.2,23.7,23.3,27.9,2.5,761059,13,1,1,prague,13,0,0.000
0.006,15360,10,0,25.4,26.2,23.3,27.9,2.1,757396,14,1,1,prague,14,0,0.000
0.027,18208,12,12960,25.5,26.5,23.3,27.9,1.9,892724,25,1,1,prague,16,0,0.000
0.030,18208,12,15840,25.2,23.4,23.3,27.9,1.9,902207,29,1,1,prague,18,0,0.000
0.033,18208,12,15840,25.1,24.2,23.3,27.9,1.7,906809,31,1,1,prague,20,0,0.000
0.037,21056,14,15840,24.9,23.4,23.3,27.9,1.7,1057707,33,1,1,prague,22,0,0.000
0.041,21056,14,18720,24.7,23.1,23.1,27.9,1.7,1067099,37,1,1,prague,24,0,0.000
0.047,23904,16,18720,24.1,20.3,20.3,27.9,2.4,1238908,39,1,1,prague,26,0,0.000
0.048,26752,18,21600,23.8,21.8,20.3,27.9,2.4,1403390,43,1,1,prague,28,0,0.000
0.052,26752,18,24480,23.6,22.0,20.3,27.9,2.2,1417249,47,1,1,prague,30,0,0.000
0.055,29600,20,24480,23.4,22.0,20.3,27.9,2.1,1581669,49,1,1,prague,32,0,0.000
0.059,32448,22,27360,23.2,22.0,20.3,27.9,1.9,1746845,53,1,1,prague,34,0,0.000
0.062,35296,24,30240,23.3,23.5,20.3,27.9,1.5,1896900,57,1,1,prague,36,0,0.000
0.065,38144,26,33120,23.4,24.2,20.3,27.9,1.4,2039175,61,1,1,prague,38,0,0.000
0.069,40992,28,36000,23.2,21.8,20.3,27.9,1.4,2210335,65,1,1,prague,40,0,0.000
0.072,43840,30,38880,23.4,25.2,20.3,27.9,1.6,2338781,69,1,1,prague,42,0,0.000
0.076,46688,32,41760,23.9,27.1,20.3,27.9,2.1,2443374,73,1,1,prague,44,0,0.000
0.079,49536,34,44640,24.4,28.2,20.3,28.2,2.6,2535211,77,1,1,prague,46,0,0.000
0.082,52384,36,47520,25.1,30.1,20.3,30.1,3.4,2605650,81,1,1,prague,48,0,0.000
0.116,27441,19,24535,36.5,47.4,20.3,47.4,10.1,751437,86,1,1,prague,56,12,0.000
0.120,27560,19,25975,37.9,47.4,20.3,47.4,10.3,727618,89,1,1,prague,56,14,0.000
0.123,27675,19,25975,39.5,50.7,20.3,50.7,11.0,700934,91,1,1,prague,56,16,0.000
0.127,27787,19,25975,40.9,50.9,20.3,50.9,11.1,679239,93,1,1,prague,56,18,0.000
0.130,27895,19,25975,42.6,54.2,20.3,54.2,11.6,655350,95,1,1,prague,56,20,0.000
0.133,28000,19,25975,44.0,54.1,20.3,54.2,11.6,636190,97,1,1,prague,56,22,0.000
0.137,28102,19,25975,45.7,57.6,20.3,57.6,12.1,614802,99,1,1,prague,56,24,0.000
0.141,28201,19,25975,47.2,57.6,20.3,57.6,12.0,597580,101,1,1,prague,56,26,0.000
0.144,28297,19,24535,48.9,60.9,20.3,60.9,12.5,578564,102,1,1,prague,56,28,0.000
0.155,18362,12,17280,42.7,32.3,20.3,60.9,12.6,430003,104,1,1,prague,62,30,0.736
0.159,18514,12,15840,41.4,32.0,20.3,60.9,12.1,447554,105,1,1,prague,64,30,0.736
0.162,18666,12,15840,40.2,32.2,20.3,60.9,11.4,464062,107,1,1,prague,66,30,0.736
0.165,18818,13,15840,39.2,32.2,20.3,60.9,10.5,479818,109,1,1,prague,68,30,0.736
0.171,18970,13,15840,38.3,32.2,20.3,60.9,9.7,494796,111,1,1,prague,70,30,0.736
0.174,19122,13,14400,37.4,31.0,20.3,60.9,9.1,511037,112,1,1,prague,72,30,0.736
0.177,19274,13,12960,36.4,29.5,20.3,60.9,8.8,529171,113,1,1,prague,74,30,0.736
0.180,12862,8,11520,34.4,20.3,20.3,60.9,10.6,373819,114,1,1,prague,76,30,0.689
0.184,13092,9,10080,32.6,20.3,20.3,60.9,11.5,401102,115,1,1,prague,78,30,0.689
0.188,13319,9,8640,31.1,20.3,20.3,60.9,11.7,428249,116,1,1,prague,80,30,0.689
0.194,13544,9,8640,29.7,20.1,20.1,60.9,11.5,455536,118,1,1,prague,82,30,0.689
0.197,13767,9,7200,28.5,20.2,20.1,60.9,11.0,482460,119,1,1,prague,84,30,0.689
0.205,9650,6,8640,27.5,20.2,20.1,60.9,10.4,500800,122,1,1,prague,86,30,0.646
0.211,9966,6,7200,26.6,20.2,20.1,60.9,9.6,500800,123,1,1,prague,88,30,0.646
0.217,10274,7,7200,25.8,20.2,20.1,60.9,8.8,500800,125,1,1,prague,90,30,0.646
0.223,10574,7,8640,25.1,20.1,20.1,60.9,8.0,500800,128,1,1,prague,92,30,0.646
0.230,10720,7,10080,24.5,20.1,20.1,60.9,7.2,500800,130,1,1,prague,93,30,0.646
0.243,8492,5,4375,23.6,21.7,20.1,60.9,5.4,500800,132,1,1,prague,98,30,0.604
0.249,8863,6,5815,23.2,20.2,20.1,60.9,4.9,500800,135,1,1,prague,100,30,0.604
0.255,9041,6,8695,22.8,20.2,20.1,60.9,4.5,500800,138,1,1,prague,101,30,0.604
