time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.008,15360,10,0,24.3,26.4,21.1,26.4,5.1,791687,5,0,0,prague,5,0,0.000
0.007,15360,10,55,24.8,28.6,21.1,28.6,4.9,774287,9,0,0,prague,7,0,0.000
0.007,15360,10,0,24.5,23.8,21.1,28.6,2.7,782778,17,1,1,prague,15,0,0.000
0.005,15360,10,0,24.9,27.8,21.1,28.6,2.8,769816,18,1,1,prague,17,0,0.000
0.026,18208,12,12960,25.1,25.9,21.1,28.6,2.4,908147,29,1,1,prague,19,0,0.000
0.029,18208,12,15840,24.9,23.5,21.1,28.6,2.2,915379,33,1,1,prague,21,0,0.000
0.032,21056,14,15840,24.8,24.3,21.1,28.6,1.8,1061589,35,1,1,prague,23,0,0.000
0.036,21056,14,17280,24.7,23.9,21.1,28.6,1.5,1066148,38,1,1,prague,25,0,0.000
0.040,21056,14,18720,24.6,23.6,21.1,28.6,1.4,1072097,41,1,1,prague,27,0,0.000
0.046,22480,15,20160,24.4,23.0,21.1,28.6,1.4,1153577,43,1,1,prague,28,0,0.000
0.047,25328,17,20160,23.8,20.3,20.3,28.6,2.1,1327518,45,1,1,prague,30,0,0.000
0.050,25328,17,23040,23.6,22.3,20.3,28.6,2.0,1338745,49,1,1,prague,32,0,0.000
0.053,28176,19,23040,23.5,22.5,20.3,28.6,1.8,1498532,51,1,1,prague,34,0,0.000
0.057,31024,21,25920,23.4,23.0,20.3,28.6,1.5,1654366,55,1,1,prague,36,0,0.000
0.060,33872,23,28800,23.5,23.8,20.3,28.6,1.2,1802852,59,1,1,prague,38,0,0.000
0.063,36720,25,31680,23.6,24.5,20.3,28.6,1.1,1943762,63,1,1,prague,40,0,0.000
0.067,39568,27,34560,23.8,25.2,20.3,28.6,1.2,2077452,67,1,1,prague,42,0,0.000
0.070,42416,29,37440,23.8,24.1,20.3,28.6,1.0,2223526,71,1,1,prague,44,0,0.000
0.074,45264,31,40320,24.2,26.9,20.3,28.6,1.5,2335700,75,1,1,prague,46,0,0.000
0.077,48112,33,43200,24.7,28.0,20.3,28.6,2.1,2435014,80,1,1,prague,48,0,0.000
0.080,50960,35,46080,25.3,29.5,20.3,29.5,2.8,2518582,84,1,1,prague,50,0,0.000
0.084,53808,37,48960,25.9,30.4,20.3,30.4,3.3,2593706,88,1,1,prague,52,0,0.000
0.087,56656,39,51840,26.8,32.5,20.3,32.5,4.1,2647278,92,1,1,prague,54,0,0.000
0.090,59504,41,54720,27.6,33.7,20.3,33.7,4.9,2692586,96,1,1,prague,56,0,0.000
0.094,62352,43,57600,28.6,35.7,20.3,35.7,5.7,2721463,100,1,1,prague,58,0,0.000
0.133,32334,22,30350,45.0,55.8,20.3,55.8,11.3,718198,106,1,1,prague,61,20,0.000
0.136,32427,22,30350,46.4,55.7,20.3,55.8,11.2,699521,108,1,1,prague,61,22,0.000
0.140,32517,22,30350,47.9,59.1,20.3,59.1,11.5,678242,110,1,1,prague,61,24,0.000
0.143,32605,22,30350,49.3,59.2,20.3,59.2,11.5,660715,112,1,1,prague,61,26,0.000
0.146,32691,22,30350,51.0,62.6,20.3,62.6,11.9,640899,114,1,1,prague,61,28,0.000
0.150,32775,22,30350,52.5,62.7,20.3,62.7,11.9,624702,116,1,1,prague,61,30,0.000
0.153,32857,22,30350,54.2,66.0,20.3,66.0,12.3,606676,118,1,1,prague,61,32,0.000
0.157,32937,22,30350,55.6,66.0,20.3,66.0,12.2,591955,120,1,1,prague,61,34,0.000
0.160,33015,22,30350,57.4,69.4,20.3,69.4,12.6,575585,122,1,1,prague,61,36,0.000
0.165,33091,22,30350,58.9,69.3,20.3,69.4,12.4,562246,124,1,1,prague,61,38,0.000
0.168,33165,23,28910,60.6,72.7,20.3,72.7,12.8,547376,125,1,1,prague,61,40,0.000
0.184,17959,12,17335,49.6,37.4,20.3,72.7,15.7,361879,128,1,1,prague,66,47,0.955
0.005,10488,7,0,40.8,22.1,20.3,72.7,13.5,456206,129,1,1,prague,78,49,0.909
0.008,10550,7,0,39.0,26.2,20.3,72.7,13.8,456206,130,1,1,prague,79,49,0.909
0.034,7127,4,4320,38.3,33.8,20.3,72.7,11.6,456206,138,1,1,prague,84,49,0.852
0.041,7678,5,2880,38.4,38.9,20.3,72.7,8.9,456206,140,1,1,prague,87,49,0.852
0.066,6223,4,0,34.6,23.6,20.3,72.7,11.5,456206,144,1,1,prague,93,49,0.798
0.092,5651,3,0,33.4,25.2,20.3,72.7,11.0,456206,149,1,1,prague,98,49,0.747
0.117,5181,3,0,32.2,23.6,20.3,72.7,10.7,456206,153,1,1,prague,102,49,0.700
0.143,5092,3,0,31.1,23.5,20.3,72.7,10.2,456206,157,1,1,prague,106,49,0.656
0.168,5135,3,0,30.2,23.6,20.3,72.7,9.5,456206,161,1,1,prague,110,49,0.615
0.194,5224,3,0,29.3,23.5,20.3,72.7,8.8,456206,165,1,1,prague,114,49,0.576
0.219,5333,3,0,28.6,23.5,20.3,72.7,8.1,456206,169,1,1,prague,118,49,0.540
0.245,5453,3,0,28.0,23.5,20.3,72.7,7.3,456206,173,1,1,prague,122,49,0.506
0.270,5580,3,0,27.4,23.5,20.3,72.7,6.6,456206,177,1,1,prague,126,49,0.474
0.295,5715,3,0,26.9,23.5,20.3,72.7,5.9,456206,181,1,1,prague,130,49,0.443
0.321,5855,4,0,26.5,23.5,20.3,72.7,5.3,456206,185,1,1,prague,134,49,0.415
0.346,6324,4,0,26.3,25.2,20.3,72.7,4.3,456206,190,1,1,prague,139,49,0.389
0.372,6651,4,0,26.2,25.3,20.3,72.7,3.5,456206,195,1,1,prague,144,49,0.364
0.397,6915,4,0,26.1,25.2,20.3,72.7,2.9,456206,200,1,1,prague,149,49,0.341
0.422,7149,4,0,26.0,25.2,20.3,72.7,2.4,456206,205,1,1,prague,154,49,0.319
0.448,7369,5,0,25.9,25.3,20.3,72.7,1.9,456206,210,1,1,prague,159,49,0.299
0.473,7585,5,1440,25.8,25.3,20.3,72.7,1.6,456206,216,1,1,prague,164,49,0.279
0.480,7793,5,7200,25.9,27.0,20.3,72.7,1.5,456206,221,1,1,prague,165,49,0.279
0.499,7948,5,1440,25.9,25.3,20.3,72.7,1.3,456206,222,1,1,prague,170,49,0.262
0.506,8148,5,7200,25.2,20.3,20.3,72.7,2.4,456206,227,1,1,prague,171,49,0.262
0.524,8271,5,1440,25.2,25.3,20.3,72.7,1.8,456206,228,1,1,prague,176,49,0.245
0.531,8465,5,7200,25.2,25.4,20.3,72.7,1.4,456206,233,1,1,prague,177,49,0.245
0.557,8759,6,7200,24.6,20.3,20.3,72.7,2.0,456206,239,1,1,prague,183,49,0.229
0.575,8858,6,2880,24.7,25.3,20.3,72.7,1.7,456206,241,1,1,prague,188,49,0.215
0.582,9226,6,7200,24.4,22.0,20.3,72.7,1.9,456206,246,1,1,prague,190,49,0.215
0.601,9285,6,2880,24.5,25.2,20.3,72.7,1.7,456206,248,1,1,prague,195,49,0.201
0.608,9638,6,7200,24.2,22.1,20.3,72.7,1.8,456206,253,1,1,prague,197,49,0.201
0.626,9675,6,2880,24.3,25.3,20.3,72.7,1.6,456206,255,1,1,prague,202,49,0.188
0.633,10016,6,7200,24.0,21.9,20.3,72.7,1.8,456206,260,1,1,prague,204,49,0.188
