time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.008,21905,15,0,21.2,20.2,20.2,21.5,4.8,1293032,5,1,1,prague,4,0,0.000
0.006,23709,16,55,23.1,29.3,20.2,29.3,6.0,1284455,8,1,1,prague,7,0,0.000
0.007,25323,17,55,24.6,28.4,20.2,29.3,4.1,1284440,16,1,1,prague,15,0,0.000
0.006,25796,17,0,25.1,28.3,20.2,29.3,4.0,1284456,17,1,1,prague,17,0,0.000
0.026,28738,19,23040,25.2,25.8,20.2,29.3,3.2,1425778,35,1,1,prague,19,0,0.000
0.029,31586,21,25920,25.7,29.1,20.2,29.3,3.4,1537181,39,1,1,prague,21,0,0.000
0.033,34434,23,28800,25.8,26.7,20.2,29.3,2.8,1667215,43,1,1,prague,23,0,0.000
0.036,37282,25,31680,26.4,30.1,20.2,30.1,3.2,1768059,47,1,1,prague,25,0,0.000
0.039,40130,27,34560,27.0,31.8,20.2,31.8,3.7,1855122,51,1,1,prague,27,0,0.000
0.043,42978,29,37440,27.8,33.0,20.2,33.0,4.3,1933576,55,1,1,prague,29,0,0.000
0.046,45826,31,40320,28.6,34.1,20.2,34.1,4.8,2004777,59,1,1,prague,31,0,0.000
0.050,48674,33,43200,29.4,35.2,20.2,35.2,5.3,2069050,63,1,1,prague,33,0,0.000
0.053,51522,35,46080,30.3,36.4,20.2,36.4,5.7,2127039,67,1,1,prague,35,0,0.000
0.056,54370,37,48960,30.3,30.3,20.2,36.4,4.3,2244542,71,1,1,prague,37,0,0.000
0.090,28382,19,25975,39.2,47.3,20.2,47.4,8.4,724899,76,1,1,prague,45,12,0.000
0.094,28492,19,25975,40.6,50.6,20.2,50.6,9.1,702084,78,1,1,prague,45,14,0.000
0.097,28598,19,25975,41.8,50.7,20.2,50.7,9.4,683361,80,1,1,prague,45,16,0.000
0.100,28700,19,25975,43.4,54.1,20.2,54.1,10.1,661534,82,1,1,prague,45,18,0.000
0.104,28798,19,25975,44.7,54.1,20.2,54.1,10.3,643861,84,1,1,prague,45,20,0.000
0.107,28893,20,25975,46.3,57.5,20.2,57.5,10.9,623809,86,1,1,prague,45,22,0.000
0.111,28985,20,27415,47.7,57.5,20.2,57.5,11.0,607473,89,1,1,prague,45,24,0.000
0.116,29074,20,27415,49.4,60.9,20.2,60.9,11.5,589007,91,1,1,prague,45,26,0.000
0.118,29160,20,25975,50.8,60.9,20.2,60.9,11.5,573981,92,1,1,prague,45,28,0.000
0.121,29244,20,24535,52.5,64.2,20.2,64.2,12.0,557272,93,1,1,prague,45,30,0.000
0.133,18189,12,15895,44.1,32.2,20.2,64.2,14.7,412570,95,1,1,prague,50,33,0.789
0.136,18324,12,15895,42.6,32.2,20.2,64.2,14.0,430100,97,1,1,prague,51,34,0.789
0.139,18460,12,15895,41.3,32.3,20.2,64.2,13.1,446778,99,1,1,prague,53,34,0.789
0.145,18597,12,15895,40.4,34.3,20.2,64.2,11.6,459866,101,1,1,prague,55,34,0.789
0.148,18735,13,14455,39.5,32.9,20.2,64.2,10.6,474291,102,1,1,prague,57,34,0.789
0.151,18873,13,13015,38.5,31.2,20.2,64.2,10.0,490717,103,1,1,prague,59,34,0.789
0.154,18944,13,12960,36.6,23.7,20.2,64.2,11.2,517327,104,1,1,prague,61,34,0.789
