time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.008,3072,2,0,21.4,20.3,20.3,22.3,6.5,414122,5,1,1,bbr1
0.007,6904,4,55,23.1,28.9,20.3,28.9,6.7,151307,8,1,1,bbr1
0.029,8367,5,4320,23.6,26.8,20.3,28.9,5.9,151307,12,1,1,bbr1
0.038,11215,7,2880,23.2,20.2,20.2,28.9,5.3,151307,13,1,1,bbr1
0.048,12639,8,2880,23.5,25.6,20.2,28.9,4.6,152252,14,1,1,bbr1
0.006,16082,11,0,22.3,20.1,20.1,28.9,3.1,185386,17,1,1,bbr1
0.029,16082,11,4320,22.9,26.4,20.1,28.9,3.4,306103,22,1,1,bbr1
0.038,16082,11,5760,22.5,20.2,20.1,28.9,3.2,306103,24,1,1,bbr1
0.042,16082,11,5760,22.2,20.2,20.1,28.9,3.0,306103,25,1,1,bbr1
0.051,16651,11,5760,22.0,20.2,20.1,28.9,2.7,329503,27,1,1,bbr1
0.060,17378,12,7200,21.7,20.1,20.1,28.9,2.5,359388,29,1,1,bbr1
0.063,19392,13,5760,21.5,20.2,20.1,28.9,2.3,442232,30,1,1,bbr1
0.073,21258,14,7200,21.4,20.2,20.1,28.9,2.0,518997,33,1,1,bbr1
0.080,21258,14,8640,21.2,20.2,20.1,28.9,1.8,518997,36,1,1,bbr1
0.088,22953,15,10080,21.1,20.2,20.1,28.9,1.6,588697,39,1,1,bbr1
0.093,24736,17,10080,21.0,20.2,20.1,28.9,1.5,662016,41,1,1,bbr1
0.099,25651,17,11520,20.9,20.2,20.1,28.9,1.3,699649,44,1,1,bbr1
0.106,28039,19,12960,20.8,20.2,20.1,28.9,1.1,797882,47,1,1,bbr1
0.109,29102,20,12960,20.7,20.2,20.1,28.9,1.0,841615,49,1,1,bbr1
0.114,30828,21,14400,20.7,20.2,20.1,28.9,0.9,912579,52,1,1,bbr1
0.119,31569,21,15840,20.6,20.2,20.1,28.9,0.8,943070,55,1,1,bbr1
0.123,32883,22,17280,20.5,20.1,20.1,28.9,0.7,997101,58,1,1,bbr1
0.127,34236,23,18720,20.5,20.1,20.1,28.9,0.6,1052772,61,1,1,bbr1
0.130,36571,25,18720,20.4,20.1,20.1,28.9,0.6,1148807,63,1,1,bbr1
0.132,37356,25,18720,20.4,20.1,20.1,28.9,0.5,1181094,65,1,1,bbr1
0.136,39130,27,20160,20.4,20.1,20.1,28.9,0.4,1254062,68,1,1,bbr1
0.139,40824,28,21600,20.3,20.2,20.1,28.9,0.4,1323722,71,1,1,bbr1
0.143,41676,28,23040,20.3,20.1,20.1,28.9,0.3,1358775,74,1,1,bbr1
0.145,43582,30,23040,20.3,20.1,20.1,28.9,0.3,1437139,76,1,1,bbr1
0.148,45074,31,24480,20.3,20.7,20.1,28.9,0.3,1498506,79,1,1,bbr1
0.152,45074,31,27360,20.4,21.2,20.1,28.9,0.5,1498506,83,1,1,bbr1
0.155,45074,31,28800,20.7,22.3,20.1,28.9,0.8,1498506,86,1,1,bbr1
0.158,45074,31,31680,21.0,23.4,20.1,28.9,1.3,1498506,90,1,1,bbr1
0.162,45074,31,33120,21.4,24.4,20.1,28.9,1.8,1498506,93,1,1,bbr1
0.165,45074,31,36000,22.0,25.6,20.1,28.9,2.4,1498506,97,1,1,bbr1
0.169,45074,31,38880,22.6,26.7,20.1,28.9,3.0,1498506,101,1,1,bbr1
0.173,45074,31,40320,23.2,27.7,20.1,28.9,3.5,680657,104,1,1,bbr1
0.177,45074,31,40320,24.0,29.3,20.1,29.3,4.2,680657,106,1,1,bbr1
0.180,45074,31,38880,24.8,30.6,20.1,30.6,4.8,680657,107,1,1,bbr1
0.183,45074,31,38880,25.7,32.3,20.1,32.3,5.5,680657,109,1,1,bbr1
0.186,45074,31,37440,26.7,33.7,20.1,33.7,6.1,680657,110,1,1,bbr1
0.190,45074,31,37440,27.8,34.9,20.1,34.9,6.6,680657,112,1,1,bbr1
0.194,45074,31,37440,28.9,36.7,20.1,36.7,7.2,680657,114,1,1,bbr1
0.197,45074,31,36000,30.0,37.8,20.1,37.8,7.6,680657,115,1,1,bbr1
0.200,45074,31,36000,31.2,39.4,20.1,39.4,8.1,680657,118,1,1,bbr1
0.202,45074,31,34560,32.3,40.1,20.1,40.1,8.3,680657,119,1,1,bbr1
0.209,45074,31,33120,34.0,39.4,20.1,40.1,7.6,680657,122,3,1,bbr1
0.218,28233,19,24480,36.1,37.7,20.1,40.5,4.9,907543,126,6,1,bbr1
0.221,31081,21,24480,36.2,37.4,20.1,40.5,4.0,907543,128,6,1,bbr1
0.224,33929,23,24480,36.3,36.6,20.1,40.5,3.1,907543,130,6,1,bbr1
0.228,36777,25,24480,36.2,35.7,20.1,40.5,2.5,907543,132,6,1,bbr1
0.232,39625,27,25920,36.0,34.5,20.1,40.5,2.3,907543,135,6,1,bbr1
0.236,42473,29,25920,35.7,34.0,20.1,40.5,2.2,907543,137,6,1,bbr1
0.238,45074,31,25920,35.4,32.6,20.1,40.5,2.4,907543,139,6,1,bbr1
0.241,45074,31,25920,35.0,32.3,20.1,40.5,2.6,907543,141,6,1,bbr1
0.245,45074,31,25920,34.5,31.5,20.1,40.5,2.8,907543,143,6,1,bbr1
0.248,45074,31,25920,33.8,28.7,20.1,40.5,3.6,907543,145,6,1,bbr1
0.252,45074,31,27360,33.4,30.4,20.1,40.5,3.5,907543,148,6,1,bbr1
0.261,45074,31,27360,33.1,31.0,20.1,40.5,3.2,907543,153,6,1,bbr1
0.005,45074,31,0,32.8,32.7,20.1,40.5,1.3,1134428,154,6,1,bbr1
0.010,45074,31,0,31.9,26.0,20.1,40.5,2.7,1134428,155,6,1,bbr1
0.038,45074,31,27360,31.0,24.2,20.1,40.5,3.9,1134428,180,6,1,bbr1
0.046,45074,31,28800,30.4,26.3,20.1,40.5,4.1,1134428,186,6,1,bbr1
0.055,45074,31,31680,30.2,28.5,20.1,40.5,3.6,1134428,193,6,1,bbr1
0.064,45074,31,34560,30.2,30.5,20.1,40.5,2.8,680657,200,6,1,bbr1
0.072,45074,31,31680,30.6,33.6,20.1,40.5,2.9,680657,203,6,1,bbr1
0.079,45074,31,31680,31.1,34.4,20.1,40.5,3.1,680657,207,6,1,bbr1
0.087,45074,31,30240,31.8,36.5,20.1,40.5,3.7,680657,211,6,1,bbr1
0.096,45074,31,28800,32.6,38.4,20.1,40.5,4.4,680657,215,6,1,bbr1
0.105,45074,31,27360,33.3,38.6,20.1,40.5,4.8,680657,219,6,1,bbr1
0.115,45074,31,25920,33.7,36.4,20.1,40.5,4.4,680657,224,7,1,bbr1
0.121,45074,31,23040,33.8,34.2,20.1,40.5,3.4,907543,227,7,1,bbr1
0.129,45074,31,23040,33.5,31.8,20.1,40.5,3.1,907543,232,7,1,bbr1
0.137,45074,31,23040,33.1,30.2,20.1,40.5,3.1,907543,237,7,1,bbr1
0.146,45074,31,24480,32.5,28.1,20.1,40.5,3.6,907543,243,7,1,bbr1
0.154,45074,31,24480,31.9,28.1,20.1,40.5,3.8,907543,248,7,1,bbr1
0.164,45074,31,25920,31.5,28.6,20.1,40.5,3.7,907543,254,7,1,bbr1
0.172,45074,31,25920,31.2,29.2,20.1,40.5,3.3,1134428,259,7,1,bbr1
0.180,45074,31,28800,31.0,29.2,20.1,40.5,3.0,1134428,266,7,1,bbr1
0.188,45074,31,30240,30.9,30.2,20.1,40.5,2.5,1134428,272,7,1,bbr1
0.197,45074,31,33120,30.8,30.6,20.1,40.5,1.9,1134428,279,7,1,bbr1
0.207,45074,31,36000,30.9,31.5,20.1,40.5,1.6,680657,286,7,1,bbr1
0.215,45074,31,34560,31.3,34.1,20.1,40.5,2.0,680657,290,7,1,bbr1
0.224,45074,31,33120,31.9,36.2,20.1,40.5,2.7,680657,294,7,1,bbr1
0.230,45074,31,30240,32.7,38.3,20.1,40.5,3.6,680657,297,7,1,bbr1
0.238,45074,31,28800,33.6,40.1,20.1,40.5,4.6,680657,301,7,1,bbr1
0.249,45074,31,27360,34.2,38.1,20.1,40.5,4.5,680657,306,8,1,bbr1
0.256,45074,31,24480,34.4,36.1,20.1,40.5,3.9,907543,310,9,1,bbr1
